"id_serie";"Run Fondo";"caract";"fecha_inicio";"fecha_termino";"valor_cuota_inicio";"continuadora"
B;"8880";;2011-06-08;2012-04-03;1000.0000;
UNICA;"9047";;2014-01-13;2016-01-11;1000.0000;
UNICA;"8869";;2011-06-06;2013-01-21;1000.0000;
UNICA;"8921";;2012-03-29;2014-05-04;1000.0000;
UNICA;"8920";;;2013-04-26;1000.0000;
UNICA;"8909";;2011-12-23;2013-12-23;1000.0000;
UNICA;"8752";;2009-10-26;2011-12-17;100.0000;
UNICA;"8985";;2013-04-08;2014-10-13;1000.0000;
UNICA;"9083";;2014-10-16;2016-04-18;1000.0000;
UNICA;"10034";;2021-03-26;2022-10-14;1000.0000;
UNICA;"8803";;2010-07-05;2011-06-01;100.0000;
UNICA;"8972";;2013-01-31;2014-07-28;1000.0000;
UNICA;"9070";;2014-08-01;2016-02-02;1000.0000;
UNICA;"8751";;2009-10-02;2010-05-26;100.0000;
UNICA;"10085";;2021-06-04;2022-12-29;1000.0000;
UNICA;"9059";;2014-03-18;2016-03-26;1000.0000;
UNICA;"8867";;2011-05-04;2012-04-03;1000.0000;
UNICA;"9234";;2015-09-24;2017-10-09;1000.0000;
UNICA;"8973";;2013-01-31;2015-01-24;1000.0000;
UNICA;"8866";;2011-06-06;2013-01-21;1000.0000;
UNICA;"9218";;2015-08-04;2017-08-03;1000.0000;
A;"8835";;2011-01-14;2011-11-07;1000.0000;
B;"8835";;2011-01-14;2011-11-07;2000.0000;
A;"8538";;2007-12-13;2008-08-16;1000.0000;
B;"8538";;2007-12-13;2008-08-16;1000.0000;
C;"8538";;2007-12-13;2008-08-16;1000.0000;
D;"8538";;2007-12-13;2008-08-16;1000.0000;
E;"8538";APV;2007-12-13;2008-08-16;1000.0000;
I;"8538";;2007-12-13;2008-08-16;1000.0000;
S;"8830";;2011-12-19;2014-12-10;1000.0000;
A;"8830";;2011-01-25;2016-05-19;1000.0000;
B;"8830";APV;2011-01-25;2016-05-19;1000.0000;
C;"8830";;2011-12-19;2016-05-19;1000.0000;
E;"8830";;2013-09-16;2016-05-19;1000.0000;
UNICA;"8733";;2009-07-13;2010-02-12;1000.0000;
UNICA;"8415";;2006-03-13;2009-07-01;1000.0000;
UNICA;"8760";;2009-11-06;2010-05-26;1000.0000;
A;"8939";;2012-08-31;2014-08-13;1000.0000;
B;"8939";;2012-08-31;2014-08-13;1000.0000;
I;"8939";;2012-08-31;2014-08-13;1000.0000;
P;"8939";APV;2012-08-31;2014-08-13;1000.0000;
A;"8373";;2005-05-26;2007-06-30;1000.0000;
B;"8373";;2005-05-26;2007-06-30;1000.0000;
C;"8373";;2005-05-26;2007-06-30;1000.0000;
I;"8373";;2005-05-26;2007-06-30;1000.0000;
A-APV;"8373";APV;2007-07-01;2011-01-10;1230.8532;A
C-APV;"8373";APV;2007-07-01;2011-01-10;1212.9547;C
C;"8373";;2007-07-01;2021-10-12;1212.9547;C
A;"8373";;2007-07-01;2023-08-01;1000.0000;
ADC;"8373";;2018-06-27;2023-08-01;1000.0000;
B;"8373";;2007-07-01;2023-08-01;1248.9481;B
B-APV;"8373";APV;2007-07-01;2023-08-01;1248.9481;B
D;"8373";;;2023-08-01;1000.0000;
D-APV;"8373";APV;;2023-08-01;1000.0000;
F;"8373";;2015-06-25;2023-08-01;1000.0000;
F-APV;"8373";APV;2015-06-25;2023-08-01;1000.0000;
I;"8373";;2007-07-01;2023-08-01;1285.9401;I
I-APV;"8373";APV;2007-07-01;2023-08-01;1285.9401;I
A-APV;"8728";APV;2009-10-08;2011-01-09;1000.0000;
A;"8728";;2009-10-08;2013-09-29;1000.0000;
B;"8728";;2009-10-08;2013-09-29;1000.0000;
B-APV;"8728";APV;2009-10-08;2013-09-29;1000.0000;
C;"8728";;2009-10-08;2013-09-29;1000.0000;
I;"8728";;2009-10-08;2013-09-29;1000.0000;
I-APV;"8728";APV;2009-10-08;2013-09-29;1000.0000;
A;"9204";;;2016-01-29;1000.0000;
B;"9204";;;2016-01-29;1000.0000;
B-APV;"9204";APV;;2016-01-29;1000.0000;
C;"9204";;;2016-01-29;1000.0000;
F;"9204";;;2016-01-29;1000.0000;
F-APV;"9204";APV;;2016-01-29;1000.0000;
I;"9204";;;2016-01-29;1000.0000;
I-APV;"9204";APV-APVC;;2016-01-29;1000.0000;
A;"9000";;2013-07-02;2017-02-08;1000.0000;
B;"9000";;2013-07-02;2017-02-08;1000.0000;
B-APV;"9000";APV;2013-07-02;2017-02-08;1000.0000;
C;"9000";;2013-07-02;2017-02-08;1000.0000;
I;"9000";;2013-07-02;2017-02-08;1000.0000;
I-APV;"9000";APV-APVC;2013-07-02;2017-02-08;1000.0000;
A;"10030";;2021-04-05;2023-01-18;1000.0000;
APV;"10030";APV;2021-04-09;2023-01-18;1000.0000;
D;"10030";;;2023-01-18;1000.0000;
D-APV;"10030";APV;;2023-01-18;1000.0000;
DIGITAL;"10030";;2021-04-05;2023-01-18;1000.0000;
I;"10030";;2021-07-21;2023-01-18;1000.0000;
A;"10032";;2021-04-05;2023-01-18;1000.0000;
APV;"10032";APV;2021-04-09;2023-01-18;1000.0000;
D;"10032";;;2023-01-18;1000.0000;
D-APV;"10032";APV;;2023-01-18;1000.0000;
DIGITAL;"10032";;2021-04-05;2023-01-18;1000.0000;
I;"10032";;;2023-01-18;1000.0000;
ADC;"9548";;2020-08-17;2023-06-22;1000.0000;
B;"9548";;2018-01-02;2023-06-22;1000.0000;
B-APV;"9548";APV;2018-11-09;2023-06-22;1000.0000;
D;"9548";;;2023-06-22;1000.0000;
D-APV;"9548";APV;;2023-06-22;1000.0000;
I;"9548";;;2023-06-22;1000.0000;
I-APV;"9548";APV;;2023-06-22;1000.0000;
A;"9116";;2014-12-30;2017-10-24;1000.0000;
B;"9116";;2014-12-30;2017-10-24;1000.0000;
B-APV;"9116";APV;2014-12-30;2017-10-24;1000.0000;
C;"9116";;2014-12-30;2017-10-24;1000.0000;
F;"9116";;2015-05-15;2017-10-24;1000.0000;
F-APV;"9116";;2015-05-15;2017-10-24;1000.0000;
I;"9116";;2014-12-30;2017-10-24;1000.0000;
I-APV;"9116";APV-APVC;2014-12-30;2017-10-24;1000.0000;
A;"10031";;2021-04-05;2023-01-18;1000.0000;
APV;"10031";APV;2021-04-09;2023-01-18;1000.0000;
D;"10031";;;2023-01-18;1000.0000;
D-APV;"10031";APV;;2023-01-18;1000.0000;
DIGITAL;"10031";;2021-04-05;2023-01-18;1000.0000;
I;"10031";;;2023-01-18;1000.0000;
A;"10117";;;2022-05-13;100.0000;
I;"10117";;;2022-05-13;100.0000;
A;"9541";;2017-12-12;2018-12-14;1000.0000;
A-APV;"9541";APV;2018-01-05;2018-12-14;1000.0000;
F;"9541";;2018-05-16;2018-12-14;1000.0000;
I;"9541";;2017-12-11;2018-12-14;1000.0000;
A;"8580";;2008-02-07;2008-08-22;1000.0000;
B;"8580";;2008-02-07;2008-08-22;2000.0000;
C;"8580";;2008-02-07;2008-08-22;3000.0000;
UNICA;"8001";;1960-09-06;2007-06-30;0.0000;
S;"8001";;2011-12-02;2015-01-21;1000.0000;
A;"8001";;2007-07-01;2017-08-01;560.1895;UNICA
B;"8001";APV;2007-07-01;2017-08-01;560.1895;UNICA
C;"8001";;2011-12-02;2017-08-01;1000.0000;
UNICA;"8727";;2009-08-06;2012-09-07;1000.0000;
UNICA;"8121";;1998-08-03;2010-08-12;1000.0000;
A;"8121";;2010-08-13;2013-03-21;1915.8128;UNICA
I;"8121";;2010-08-13;2013-03-21;1000.0000;
UNICA;"8121";;2013-03-22;2017-11-15;2150.8819;I y A
A;"8658";;2008-08-28;2009-04-03;1000.0000;
A-APV;"8658";;2008-08-28;2009-04-03;1000.0000;
B;"8658";;2008-08-28;2009-04-03;1000.0000;
B-APV;"8658";;2008-08-28;2009-04-03;1000.0000;
C;"8658";;2008-08-28;2009-04-03;1000.0000;
I;"8658";;2008-08-28;2009-04-03;1000.0000;
I-APV;"8658";;2008-08-28;2009-04-03;1000.0000;
A-APV;"8596";APV;2008-09-01;2011-01-09;1000.0000;
A;"8596";;2008-09-01;2013-07-21;1000.0000;
B;"8596";;2008-09-01;2013-07-21;1000.0000;
B-APV;"8596";APV;2008-09-01;2013-07-21;1000.0000;
C;"8596";;2008-09-01;2013-07-21;1000.0000;
I;"8596";;2008-09-01;2013-07-21;1000.0000;
I-APV;"8596";APV;2008-09-01;2013-07-21;1000.0000;
A;"8374";;2005-05-26;2007-06-30;1000.0000;
B;"8374";;2005-05-26;2007-06-30;1000.0000;
C;"8374";;2005-05-26;2007-06-30;1000.0000;
I;"8374";;2005-05-26;2007-06-30;1000.0000;
C-APV;"8374";APV;2007-07-01;2008-03-25;1267.2692;C
A-APV;"8374";APV;2007-07-01;2011-01-09;1307.5051;A
A;"8374";;2007-07-01;2013-07-21;1307.5051;A
B;"8374";;2007-07-01;2013-07-21;1326.7303;B
B-APV;"8374";APV;2007-07-01;2013-07-21;1326.7303;B
C;"8374";;2007-07-01;2013-07-21;1267.2692;C
I;"8374";;2007-07-01;2013-07-21;1366.0239;I
I-APV;"8374";APV;2007-07-01;2013-07-21;1366.0239;I
A;"8840";;2011-01-26;2011-09-16;1000.0000;
B;"8840";;2011-01-26;2011-09-16;1000.0000;
B-APV;"8840";;2011-01-26;2011-09-16;1000.0000;
C;"8840";;2011-01-26;2011-09-16;1000.0000;
I;"8840";;2011-01-26;2011-09-16;1000.0000;
I-APV;"8840";;2011-01-26;2011-09-16;1000.0000;
A;"8883";;2011-06-16;2012-04-03;1000.0000;
B;"8883";;2011-06-16;2012-04-03;1000.0000;
B-APV;"8883";;2011-06-16;2012-04-03;1000.0000;
C;"8883";;2011-06-16;2012-04-03;1000.0000;
I;"8883";;2011-06-16;2012-04-03;1000.0000;
I-APV;"8883";;2011-06-16;2012-04-03;1000.0000;
A;"8864";;2011-04-14;2012-02-24;1000.0000;
B;"8864";;2011-04-14;2012-02-24;1000.0000;
B-APV;"8864";;2011-04-14;2012-02-24;1000.0000;
C;"8864";;2011-04-14;2012-02-24;1000.0000;
I;"8864";;2011-04-14;2012-02-24;1000.0000;
I-APV;"8864";;2011-04-14;2012-02-24;1000.0000;
A;"8445";;2006-08-16;2007-06-30;1000.0000;
B;"8445";;2006-08-16;2007-06-30;1000.0000;
C;"8445";;2006-08-16;2007-06-30;1000.0000;
I;"8445";;2006-08-16;2007-06-30;1000.0000;
C-APV;"8445";APV;2007-07-01;2008-02-22;1260.9740;C
A-APV;"8445";APV;2007-07-01;2011-01-10;1256.4675;A
A;"8445";;2007-07-01;2013-07-21;1256.4675;A
B;"8445";;2007-07-01;2013-07-21;1259.7409;B
B-APV;"8445";APV;2007-07-01;2013-07-21;1259.7409;B
C;"8445";;2007-07-01;2013-07-21;1260.9740;C
I;"8445";;2007-07-01;2013-07-21;1271.5175;I
I-APV;"8445";APV;2007-07-01;2013-07-21;1271.5175;I
A;"8446";;2006-08-16;2007-06-30;1000.0000;
B;"8446";;2006-08-16;2007-06-30;1000.0000;
C;"8446";;2006-08-16;2007-06-30;1000.0000;
I;"8446";;2006-08-16;2007-06-30;1000.0000;
C-APV;"8446";APV;2007-07-01;2008-02-22;1227.7920;C
A-APV;"8446";APV;2007-07-01;2011-01-10;1223.3282;A
A;"8446";;2007-07-01;2013-03-24;1223.3282;A
B;"8446";;2007-07-01;2013-03-24;1226.4983;B
B-APV;"8446";APV;2007-07-01;2013-03-24;1226.4983;B
C;"8446";;2007-07-01;2013-03-24;1227.7920;C
I;"8446";;2007-07-01;2013-03-24;1237.9870;I
I-APV;"8446";APV;2007-07-01;2013-03-24;1237.9870;I
A;"8410";;2006-03-22;2007-06-30;1000.0000;
B;"8410";;2006-03-22;2007-06-30;1000.0000;
C;"8410";;2006-03-22;2007-06-30;1000.0000;
I;"8410";;2006-03-22;2007-06-30;1000.0000;
C-APV;"8410";APV;2007-07-01;2008-04-25;1170.0428;C
A-APV;"8410";APV;2007-07-01;2011-01-10;1200.7467;A
A;"8410";;2007-07-01;2013-07-21;1200.7467;A
B;"8410";;2007-07-01;2013-07-21;1204.4353;B
B-APV;"8410";APV;2007-07-01;2013-07-21;1204.4353;B
C;"8410";;2007-07-01;2013-07-21;1170.0428;C
I;"8410";;2007-07-01;2013-07-21;1210.7919;I
I-APV;"8410";APV;2007-07-01;2013-07-21;1210.7919;I
A;"8637";;2008-07-23;2009-03-06;1000.0000;
A-APV;"8637";;2008-07-23;2009-03-06;1000.0000;
B;"8637";;2008-07-23;2009-03-06;1000.0000;
B-APV;"8637";;2008-07-23;2009-03-06;1000.0000;
C;"8637";;2008-07-23;2009-03-06;1000.0000;
I;"8637";;2008-07-23;2009-03-06;1000.0000;
I-APV;"8637";;2008-07-23;2009-03-06;1000.0000;
A;"8426";;2006-05-04;2007-06-30;1000.0000;
B;"8426";;2006-05-04;2007-06-30;1000.0000;
C;"8426";;2006-05-04;2007-06-30;1000.0000;
I;"8426";;2006-05-04;2007-06-30;1000.0000;
C-APV;"8426";APV;2007-07-01;2008-07-23;1103.5393;C
A-APV;"8426";APV;2007-07-01;2011-01-09;1088.4671;A
A;"8426";;2007-07-01;2013-06-27;1088.4671;A
B;"8426";;2007-07-01;2013-06-27;1097.4906;B
B-APV;"8426";APV;2007-07-01;2013-06-27;1097.4906;B
C;"8426";;2007-07-01;2013-06-27;1103.5393;C
I;"8426";;2007-07-01;2013-06-27;1115.7618;I
I-APV;"8426";APV;2007-07-01;2013-06-27;1115.7618;I
A;"8793";;2010-07-01;2013-06-27;1000.0000;
B;"8793";;2010-07-01;2013-06-27;1000.0000;
B-APV;"8793";APV;2010-07-01;2013-06-27;1000.0000;
C;"8793";;2010-07-01;2013-06-27;1000.0000;
I;"8793";;2010-07-01;2013-06-27;1000.0000;
I-APV;"8793";APV;2010-07-01;2013-06-27;1000.0000;
A;"8659";;2008-08-28;2009-05-15;1000.0000;
A-APV;"8659";;2008-08-28;2009-05-15;1000.0000;
B;"8659";;2008-08-28;2009-05-15;1000.0000;
B-APV;"8659";;2008-08-28;2009-05-15;1000.0000;
C;"8659";;2008-08-28;2009-05-15;1000.0000;
I;"8659";;2008-08-28;2009-05-15;1000.0000;
I-APV;"8659";;2008-08-28;2009-05-15;1000.0000;
A;"8644";;2008-08-01;2009-05-15;1000.0000;
B;"8644";;2008-08-01;2009-05-15;1000.0000;
B APV;"8644";;2008-08-01;2009-05-15;1000.0000;
C;"8644";;2008-08-01;2009-05-15;1000.0000;
I;"8644";;2008-08-01;2009-05-15;1000.0000;
I APV;"8644";;2008-08-01;2009-05-15;1000.0000;
A;"8865";;2011-05-17;2013-07-01;1000.0000;
B;"8865";;2011-05-17;2013-07-01;1000.0000;
B-APV;"8865";APV;2011-05-17;2013-07-01;1000.0000;
C;"8865";;2011-05-17;2013-07-01;1000.0000;
I;"8865";;2011-05-17;2013-07-01;1000.0000;
I-APV;"8865";APV;2011-05-17;2013-07-01;1000.0000;
A;"8404";;2005-12-29;2007-06-30;1.0000;
B;"8404";;2005-12-29;2007-06-30;1.0000;
C;"8404";;2005-12-29;2007-06-30;1.0000;
I;"8404";;2005-12-29;2007-06-30;1.0000;
C;"8404";;2007-07-01;2008-03-10;1.0000;C
C-APV;"8404";APV;2007-07-01;2008-03-10;1.0000;C
A-APV;"8404";APV;2007-07-01;2011-01-09;14.3156;A
A;"8404";;2007-07-01;2013-06-27;14.3156;A
B;"8404";;2007-07-01;2013-06-27;1.0351;B
B-APV;"8404";APV;2007-07-01;2013-06-27;1.0351;B
I;"8404";;2007-07-01;2013-06-27;1.0643;I
I-APV;"8404";APV;2007-07-01;2013-06-27;1.0643;I
UNICA;"8208";;2002-02-07;2002-08-13;1000.0000;
A;"8208";;2002-08-14;2007-06-30;1091.6196;UNICA
B;"8208";;2002-08-14;2007-06-30;1000.0000;
C;"8208";;2002-08-14;2007-06-30;1000.0000;
I;"8208";;2002-08-14;2007-06-30;1000.0000;
C;"8208";;2007-07-01;2008-03-25;1.6372;C
I-APV;"8208";APV;2007-07-01;2008-03-25;1.6850;I
A;"8208";;2007-07-01;2008-04-23;1.7489;A
A-APV;"8208";APV;2007-07-01;2008-04-23;1.7489;A
B;"8208";;2007-07-01;2008-04-23;1.6013;B
B-APV;"8208";APV;2007-07-01;2008-04-23;1.6013;B
C-APV;"8208";APV;2007-07-01;2008-04-23;1.6372;C
I;"8208";;2007-07-01;2008-04-23;1.6850;I
A;"8635";;2008-07-23;2009-04-30;1000.0000;
B;"8635";;2008-07-23;2009-04-30;1000.0000;
B APV;"8635";;2008-07-23;2009-04-30;1000.0000;
C;"8635";;2008-07-23;2009-04-30;1000.0000;
I;"8635";;2008-07-23;2009-04-30;1000.0000;
I APV;"8635";;2008-07-23;2009-04-30;1000.0000;
A;"8405";;2005-12-30;2007-06-30;1000.0000;
B;"8405";;2005-12-30;2007-06-30;1000.0000;
C;"8405";;2005-12-30;2007-06-30;1000.0000;
I;"8405";;2005-12-30;2007-06-30;1000.0000;
A-APV;"8405";APV;2007-07-01;2008-01-11;1260.8894;A
C-APV;"8405";APV;2007-07-01;2008-01-11;1.0000;C
A;"8405";;2007-07-01;2008-01-29;1260.8894;A
B;"8405";;2007-07-01;2008-01-29;1192.5763;B
B-APV;"8405";APV;2007-07-01;2008-01-29;1192.5763;B
C;"8405";;2007-07-01;2008-01-29;1000.0000;C
I;"8405";;2007-07-01;2008-01-29;1295.7713;I
I-APV;"8405";APV;2007-07-01;2008-01-29;1295.7713;I
UNICA;"8879";;2011-05-24;2012-03-13;1000.0000;
A;"8903";;;2012-09-12;1000.0000;
B;"8903";;;2012-09-12;1000.0000;
B-APV;"8903";APV;;2012-09-12;1000.0000;
C;"8903";;;2012-09-12;1000.0000;
I;"8903";;;2012-09-12;1000.0000;
I-APV;"8903";APV-APVC;;2012-09-12;1000.0000;
UNICA;"8027";;1986-03-03;2005-02-09;1000.0000;
F;"8027";;2007-11-15;2008-08-05;1000.0000;
APV;"8027";APV;2005-02-10;2011-12-01;1000.0000;
I;"8027";;2007-11-15;2011-12-01;1000.0000;
S;"8027";;2011-12-02;2015-01-21;1000.0000;
A;"8027";;2005-02-10;2017-08-01;1000.0000;UNICA
B;"8027";APV;2011-12-02;2017-08-01;1000.0000;APV
C;"8027";;2011-12-02;2017-08-01;1000.0000;I
UNICA;"8964";;2012-11-21;2015-01-16;1000.0000;
UNICA;"8382";;2005-10-11;2008-07-01;1000.0000;
A;"10130";;2021-09-24;2023-08-25;1000.0000;
A;"10132";;2021-09-24;2023-08-25;1000.0000;
A;"10131";;2021-09-24;2023-08-25;1000.0000;
A;"8540";;2007-12-13;2011-05-08;1000.0000;
B;"8540";;2007-12-13;2011-05-08;1000.0000;
C;"8540";;2007-12-13;2011-05-08;1000.0000;
D;"8540";;2007-12-13;2011-05-08;1000.0000;
E;"8540";APV;2007-12-13;2011-05-08;1000.0000;
I;"8540";;2007-12-13;2011-05-08;1000.0000;
EG;"9345";;;2019-09-12;1.0000;
I;"9345";;2016-09-06;2019-09-12;1.0000;
A;"9345";;2016-09-06;2023-03-15;1.0000;
B;"9345";;2019-09-13;2023-03-15;1.0000;I
CG;"9345";;;2023-03-15;1.0000;
A;"9093";;;;1.0000;
I;"9093";;;;1.0000;
A;"9097";;;2016-09-23;100.0000;
I;"9097";;2014-12-01;2016-09-23;98.1353;
A;"9096";;2014-12-16;2015-11-16;1.0000;
I;"9096";;2014-12-01;2015-11-16;1.0139;
A;"8532";;2007-12-26;2011-05-08;1000.0000;
A;"8532";;2007-12-26;2011-05-08;1000.0000;
B;"8532";;2007-12-26;2011-05-08;1000.0000;
C;"8532";;2007-12-26;2011-05-08;1000.0000;
D;"8532";;2007-12-26;2011-05-08;1000.0000;
E;"8532";APV;2007-12-26;2011-05-08;1000.0000;
I;"8532";;2007-12-26;2011-05-08;1000.0000;
APV-A;"8532";APV;2011-05-09;2013-04-26;1000.0000;
EX;"8532";;;2016-03-26;1000.0000;
G-APV;"8532";APV-APVC;2013-04-27;2016-03-26;1000.0000;
A;"8532";;2011-05-09;2018-11-23;1142.0716;C
APV;"8532";APV;2013-04-27;2018-11-23;1295.1202;APV-A
F;"8532";;2011-05-09;2018-11-23;1000.0000;B
LV;"8532";;2017-07-06;2018-11-23;1000.0000;
P;"8532";;2011-05-09;2018-11-23;1150.3214;A
A;"8246";;2002-09-26;2011-05-08;1000.0000;
B;"8246";;2002-09-26;2011-05-08;1000.0000;
C;"8246";;2002-09-26;2011-05-08;1000.0000;
D;"8246";;2002-09-26;2011-05-08;1000.0000;
E;"8246";APV;2002-09-26;2011-05-08;1000.0000;
I;"8246";;2007-11-09;2011-05-08;1000.0000;
APV-A;"8246";APV;2011-05-09;2013-04-26;1000.0000;
EX;"8246";;;2016-03-26;1000.0000;
G-APV;"8246";APV-APVC;2013-04-27;2016-03-26;1000.0000;
A;"8246";;2011-05-09;2018-11-23;1364.4684;C
APV;"8246";APV;2013-04-27;2018-11-23;1550.5642;APV-A
F;"8246";;2011-05-09;2018-11-23;1000.0000;B
LV;"8246";;2017-07-06;2018-11-23;1000.0000;
P;"8246";;2011-05-09;2018-11-23;1389.8988;A
UNICA;"8193";;2001-06-20;2002-10-02;1000.0000;
A;"8193";;2002-10-03;2011-05-08;957.6982;UNICA
B;"8193";;2002-10-03;2011-05-08;957.7075;UNICA
C;"8193";;2002-10-03;2011-05-08;1001.3659;UNICA
D;"8193";;2002-10-03;2011-05-08;1026.0150;UNICA
E;"8193";APV;2002-10-03;2011-05-08;957.7103;
I;"8193";;2004-01-21;2011-05-08;1000.0000;
APV-A;"8193";APV;2011-05-09;2013-04-26;957.0000;
EX;"8193";;;2016-03-26;1000.0000;
G-APV;"8193";APV-APVC;2013-04-27;2016-03-26;1000.0000;
A;"8193";;2011-05-09;2021-09-03;1378.2157;C
APV;"8193";APV;2013-04-27;2021-09-03;1530.6654;APV-A
F;"8193";;2011-05-09;2021-09-03;1000.0000;IBDUN
LV;"8193";;2017-07-06;2021-09-03;1000.0000;
P;"8193";;2011-05-09;2021-09-03;1403.8936;A
A;"8303";;2004-06-01;2011-05-08;1000.0000;
A;"8303";;2004-06-01;2011-05-08;1000.0000;
B;"8303";;2004-06-01;2011-05-08;1000.0000;
C;"8303";;2004-06-01;2011-05-08;1000.0000;
D;"8303";;2004-06-01;2011-05-08;1000.0000;
E;"8303";APV;2004-06-01;2011-05-08;1000.0000;
I;"8303";;2007-11-09;2011-05-08;1000.0000;
APV-A;"8303";APV;2011-05-09;2013-04-26;1000.0000;
EX;"8303";;;2016-03-26;1000.0000;
G-APV;"8303";APV-APVC;2013-04-27;2016-03-26;1000.0000;
A;"8303";;2011-05-09;2021-09-03;1189.3153;C
APV;"8303";APV;2013-04-27;2021-09-03;1343.0287;APV-A
F;"8303";;2011-05-09;2021-09-03;1000.0000;"B;D;I"
LV;"8303";;2017-07-06;2021-09-03;1000.0000;
P;"8303";;2011-05-09;2021-09-03;1224.7191;A
A;"8302";;2004-06-01;2011-05-08;1000.0000;
A;"8302";;2004-06-01;2011-05-08;1000.0000;
B;"8302";;2004-06-01;2011-05-08;1000.0000;
C;"8302";;2004-06-01;2011-05-08;1000.0000;
D;"8302";;2004-06-01;2011-05-08;1000.0000;
E;"8302";APV;2004-06-01;2011-05-08;1000.0000;
I;"8302";;2007-11-09;2011-05-08;1000.0000;
APV-A;"8302";APV;2011-05-09;2013-04-26;1000.0000;
EX;"8302";;;2016-03-26;1000.0000;
G-APV;"8302";APV-APVC;2013-04-27;2016-03-26;1000.0000;
A;"8302";;2011-05-09;2021-09-03;1056.4840;C
APV;"8302";APV;2013-04-27;2021-09-03;1219.4173;APV-A
F;"8302";;2011-05-09;2021-09-03;1000.0000;"B;D;I"
LV;"8302";;2017-07-06;2021-09-03;1000.0000;
P;"8302";;2011-05-09;2021-09-03;1084.1165;A
A;"8554";;2007-12-09;2009-07-18;1057.0218;
B;"8554";APV;2007-12-09;2009-07-18;1057.0218;
C;"8554";;2007-12-09;2009-07-18;3000.0000;
UNICA;"8416";;2006-03-02;2006-10-17;1000.0000;
A;"10205";;2022-03-03;2023-03-22;1000.0000;
CG;"10205";;2022-03-03;2023-03-22;1000.0000;
UNICA;"8123";;1998-09-07;2013-10-18;1000.0000;
ALFA;"8768";APV;2010-03-09;2012-01-09;1000.0000;
A;"8768";;2010-03-09;2012-07-23;1000.0000;
APV;"8768";APV;2012-01-10;2012-07-23;842.1695;Alfa
B;"8768";;2010-03-09;2012-07-23;1000.0000;
C;"8768";;2010-03-09;2012-07-23;1000.0000;
I;"8768";;2012-01-10;2012-07-23;1000.0000;
UNICA;"8232";;2001-12-28;2005-09-23;1000.0000;
A;"8232";;2005-09-24;2008-04-24;733.3591;UNICA
ALFA;"8232";;2005-09-24;2008-04-24;1000.0000;
ALFA;"8592";APV;2008-06-02;2012-01-09;1000.0000;
A;"8592";;2008-06-02;2013-08-23;1000.0000;
APV;"8592";APV;2012-01-10;2013-08-23;1164.5408;ALFA
B;"8592";;2008-06-02;2013-08-23;1000.0000;
C;"8592";;2008-06-02;2013-08-23;1000.0000;
I;"8592";;2012-01-10;2013-08-23;1000.0000;
ALFA;"8591";APV;2008-06-02;2012-01-09;1000.0000;
A;"8591";;2008-06-02;2013-08-25;1000.0000;
APV;"8591";APV;2012-01-10;2013-08-25;1191.2819;ALFA
B;"8591";;2008-06-02;2013-08-25;1000.0000;
C;"8591";;2008-06-02;2013-08-25;1000.0000;
I;"8591";;2012-01-10;2013-08-25;1000.0000;
ALFA;"8602";APV;2008-06-02;2012-01-09;1000.0000;
A;"8602";;2008-06-02;2013-08-25;1000.0000;
APV;"8602";APV;2012-01-10;2013-08-25;1163.5146;ALFA
B;"8602";;2008-06-02;2013-08-25;1000.0000;
C;"8602";;2008-06-02;2013-08-25;1000.0000;
I;"8602";;2012-01-10;2013-08-25;1000.0000;
UNICA;"8163";;2000-08-01;2005-09-23;1000.0000;
ALFA;"8163";APV;2005-09-24;2012-01-09;1000.0000;
A;"8163";;2005-09-24;2014-06-19;1317.1808;UNICA
APV;"8163";APV;2012-01-10;2014-06-19;1070.5553;Alfa
B;"8163";;2008-02-15;2014-06-19;1000.0000;
C;"8163";;2008-02-15;2014-06-19;1000.0000;
I;"8163";;2012-01-10;2014-06-19;1000.0000;
UNICA;"8856";;2011-03-17;2013-03-31;1000.0000;
A;"8732";;2009-07-09;2010-10-15;1000.0000;
ALFA;"8732";;2009-07-09;2010-10-15;1000.0000;
B;"8732";;2009-07-09;2010-10-15;1000.0000;
C;"8732";;2009-07-09;2010-10-15;1000.0000;
A;"8841";;2011-02-04;2011-10-05;1000.0000;
ALFA;"8841";;2011-02-04;2011-10-05;1000.0000;
B;"8841";;2011-02-04;2011-10-05;1000.0000;
C;"8841";;2011-02-04;2011-10-05;1000.0000;
I;"8841";;2011-02-04;2011-10-05;1000.0000;
UNICA;"8243";;2002-10-09;2008-03-08;100.0000;
ALFA;"8794";APV;2010-05-19;2012-01-09;1000.0000;
A;"8794";;2010-05-19;2016-05-30;1000.0000;
APV;"8794";APV;2012-01-10;2016-05-30;882.5001;Alfa
B;"8794";;2010-05-19;2016-05-30;1000.0000;
C;"8794";;2010-05-19;2016-05-30;1000.0000;
CORP;"8794";;;2016-05-30;1000.0000;no
D;"8794";;;2016-05-30;1000.0000;no
E;"8794";;;2016-05-30;1000.0000;No
I;"8794";;2012-01-10;2016-05-30;1000.0000;
A;"8742";;2009-08-06;2010-04-06;1000.0000;
ALFA;"8742";;2009-08-06;2010-04-06;1000.0000;
B;"8742";;2009-08-06;2010-04-06;1000.0000;
C;"8742";;2009-08-06;2010-04-06;1000.0000;
A;"8268";;2003-12-11;2005-09-23;1000.0000;
ALFA;"8268";;2003-12-11;2005-09-23;1000.0000;
